Serial Number:,DEN1I104,,,,,,,,
APP Serial #,4000695,,,,,,,,
APP Ver:,  R1-6-3,,,,,,,,
COM Ver:,   R2-6-1,,,,,,,,
Instrument Name:,tulipdendro                 ,,,,,,,,
Comment:,                            ,,,,,,,,
Channel,Slope,Intercept,,,,,,,
Chan1,1,0,,,,,,,
Chan2,1,0,,,,,,,
Chan3,1,0,,,,,,,
Chan4,1,0,,,,,,,
Chan5,1,0,,,,,,,
,,,,,,,,,
Date,Time,Chan1 (mm ),Chan1 (mV),Internal Battery Voltage (V),Internal Battery Temperature (°C),External Power Supply Present,External Power Supply Voltage (V),External Power Supply Current (mA),Diagnostic Message
31/08/2020,4:30:13,194.711,40.458,4.18,13.4,present ,11.88,45.9,
31/08/2020,4:40:13,194.71,40.411,4.18,13.3,present ,11.85,45.9,
31/08/2020,4:50:13,194.71,40.431,4.19,13.3,present ,11.82,46.5,
31/08/2020,5:00:13,194.711,40.439,4.19,13.2,present ,11.78,46.2,
31/08/2020,5:10:12,194.711,40.44,4.18,13.4,present ,11.75,46.5,
31/08/2020,5:20:13,194.714,40.563,4.18,13.4,present ,11.71,46.5,
31/08/2020,5:30:13,194.715,40.614,4.18,13.4,present ,11.68,47.1,
31/08/2020,5:40:13,194.715,40.593,4.18,13.4,present ,11.64,46.8,
31/08/2020,5:50:13,194.716,40.632,4.18,13.4,present ,11.61,46.8,
31/08/2020,6:00:13,194.718,40.717,4.18,13.4,present ,11.57,47.1,
31/08/2020,6:10:13,194.718,40.716,4.18,13.5,present ,11.54,47.7,
31/08/2020,6:20:13,194.719,40.752,4.18,13.4,present ,11.5,47.4,
31/08/2020,6:30:13,194.717,40.7,4.18,13.4,present ,11.44,48,
31/08/2020,6:40:13,194.717,40.693,4.18,13.3,present ,11.44,48,
31/08/2020,6:50:13,194.717,40.706,4.18,13.3,present ,11.44,47.7,
31/08/2020,7:00:13,194.72,40.788,4.18,13.5,present ,11.54,47.1,
31/08/2020,7:10:13,194.744,41.749,4.19,13.4,present ,11.71,46.5,
31/08/2020,7:20:13,194.789,43.54,4.19,15.1,present ,12.02,45.3,
31/08/2020,7:30:13,194.818,44.66,4.19,16.5,present ,12.44,44.4,
31/08/2020,7:40:13,194.842,45.612,4.19,17.6,present ,13.16,41.7,
31/08/2020,7:50:12,194.848,45.84,4.19,18.7,present ,13.16,42,
31/08/2020,8:00:12,194.809,44.308,4.19,17.7,present ,13.19,41.4,
31/08/2020,8:10:12,194.807,44.225,4.2,19.1,present ,13.3,41.1,
31/08/2020,8:20:13,194.859,46.278,4.2,19.1,present ,13.58,40.5,
31/08/2020,8:30:13,194.879,47.074,4.2,20,present ,13.65,40.2,
31/08/2020,8:40:13,194.902,47.984,4.2,20.6,present ,14.17,38.7,
31/08/2020,8:50:13,194.959,50.196,4.2,21.5,present ,14.17,38.7,
31/08/2020,9:00:13,194.982,51.12,4.2,22.1,present ,14.17,38.7,
31/08/2020,9:10:13,194.989,51.397,4.2,23.7,present ,14.17,39.3,
31/08/2020,9:20:13,195.001,51.876,4.2,23.2,present ,14.17,38.7,
31/08/2020,9:30:13,195.045,53.588,4.2,23.4,present ,14.17,39.3,
31/08/2020,9:40:13,195.065,54.404,4.2,24.1,present ,14.17,39,
31/08/2020,9:50:13,195.095,55.588,4.2,24.9,present ,14.17,39.3,
31/08/2020,10:00:13,195.125,56.757,4.2,25.7,present ,14.17,39,
31/08/2020,10:10:13,195.144,57.491,4.2,27.7,present ,14.17,39,
31/08/2020,10:20:13,195.16,58.132,4.2,26.6,present ,14.17,39,
31/08/2020,10:30:13,195.153,57.867,4.2,26.7,present ,13.72,40.2,
31/08/2020,10:40:12,195.114,56.336,4.21,26.6,present ,13.72,40.8,
31/08/2020,10:50:13,195.096,55.624,4.2,26.7,present ,13.72,40.8,
31/08/2020,11:00:12,195.134,57.118,4.2,27.3,present ,13.68,40.2,
31/08/2020,11:10:13,195.133,57.049,4.2,29,present ,13.69,40.8,
31/08/2020,11:20:13,195.093,55.495,4.2,27.7,present ,13.72,40.2,
31/08/2020,11:30:13,195.072,54.663,4.2,27.8,present ,13.72,40.8,
31/08/2020,11:40:13,195.058,54.117,4.2,27.8,present ,13.72,40.8,
31/08/2020,11:50:13,195.021,52.671,4.2,27.8,present ,13.68,40.2,
31/08/2020,12:00:13,195.007,52.111,4.2,28.6,present ,13.72,40.2,
31/08/2020,12:10:13,194.996,51.66,4.2,30.1,present ,13.72,41.1,
31/08/2020,12:20:13,195.007,52.122,4.2,28.4,present ,13.72,40.2,
31/08/2020,12:30:13,195.002,51.896,4.2,28.7,present ,13.72,40.2,
31/08/2020,12:40:13,194.982,51.128,4.2,28.3,present ,13.72,40.8,
31/08/2020,12:50:13,194.989,51.379,4.2,29.2,present ,13.72,40.8,
31/08/2020,13:00:13,194.992,51.529,4.2,29.5,present ,13.72,40.2,
31/08/2020,13:10:13,194.986,51.271,4.2,30.8,present ,13.72,41.1,
31/08/2020,13:20:12,194.994,51.606,4.21,29.9,present ,13.72,40.5,
31/08/2020,13:30:12,194.989,51.412,4.2,29.3,present ,13.68,40.2,
31/08/2020,13:40:13,194.997,51.718,4.2,29.5,present ,13.68,40.2,
31/08/2020,13:50:13,194.999,51.783,4.2,28.9,present ,13.68,40.2,
31/08/2020,14:00:13,195.006,52.048,4.2,28.4,present ,13.72,40.2,
31/08/2020,14:10:13,195.006,52.059,4.2,29.6,present ,13.72,40.5,
31/08/2020,14:20:13,195.009,52.198,4.2,29.5,present ,13.68,40.5,
31/08/2020,14:30:13,195.02,52.619,4.21,29.7,present ,13.72,40.2,
31/08/2020,14:40:13,195.031,53.037,4.2,29.5,present ,13.72,40.5,
31/08/2020,14:50:13,195.021,52.657,4.2,29.9,present ,13.72,40.8,
31/08/2020,15:00:13,195.001,51.879,4.2,29.2,present ,13.69,40.8,
31/08/2020,15:10:13,194.995,51.633,4.2,30.5,present ,13.72,40.5,
31/08/2020,15:20:13,194.983,51.173,4.2,29.9,present ,13.72,40.5,
31/08/2020,15:30:13,194.986,51.262,4.21,29,present ,13.72,40.8,
31/08/2020,15:40:13,194.986,51.284,4.2,28.8,present ,13.72,40.2,
31/08/2020,15:50:13,194.991,51.462,4.2,28.6,present ,13.69,40.8,
31/08/2020,16:00:12,194.985,51.244,4.21,28.3,present ,13.72,40.2,
31/08/2020,16:10:13,194.985,51.246,4.2,28,present ,13.69,40.8,
31/08/2020,16:20:13,194.983,51.167,4.21,29,present ,13.72,40.2,
31/08/2020,16:30:12,194.977,50.905,4.2,29,present ,13.72,40.2,
31/08/2020,16:40:13,194.978,50.974,4.2,29.5,present ,13.72,40.5,
31/08/2020,16:50:13,194.978,50.975,4.21,30.2,present ,13.68,40.5,
31/08/2020,17:00:13,194.977,50.933,4.2,29.7,present ,13.68,40.5,
31/08/2020,17:10:13,194.978,50.961,4.2,28.7,present ,13.69,40.8,
31/08/2020,17:20:13,194.967,50.541,4.2,28.4,present ,13.72,40.2,
31/08/2020,17:30:13,194.967,50.539,4.2,27.3,present ,13.68,40.2,
31/08/2020,17:40:13,194.963,50.371,4.2,26.5,present ,13.68,40.2,
31/08/2020,17:50:13,194.958,50.176,4.2,25.9,present ,13.72,40.2,
31/08/2020,18:00:13,194.953,49.993,4.2,25.7,present ,13.68,40.2,
31/08/2020,18:10:13,194.949,49.82,4.2,25.4,present ,13.44,41.1,
31/08/2020,18:20:13,194.943,49.585,4.2,25.2,present ,13.27,41.4,
31/08/2020,18:30:12,194.937,49.33,4.2,25,present ,13.17,42.3,
31/08/2020,18:40:13,194.931,49.113,4.2,24.5,present ,13.09,42,
31/08/2020,18:50:13,194.929,49.017,4.2,24.4,present ,13.13,42,
31/08/2020,19:00:12,194.924,48.842,4.2,24.2,present ,13.09,42,
31/08/2020,19:10:13,194.921,48.732,4.2,24,present ,13.09,42,
31/08/2020,19:20:13,194.916,48.516,4.2,24,present ,13.06,42.6,
31/08/2020,19:30:13,194.909,48.246,4.2,23.7,present ,12.99,42.9,
31/08/2020,19:40:13,194.904,48.066,4.2,23.4,present ,12.95,42.3,
31/08/2020,19:50:13,194.898,47.825,4.2,23.2,present ,12.96,42.9,
31/08/2020,20:00:13,194.891,47.523,4.2,22.8,present ,12.95,42.3,
31/08/2020,20:10:13,194.884,47.254,4.2,22.4,present ,12.96,42.9,
31/08/2020,20:20:13,194.878,47.021,4.2,22.4,present ,12.96,42.9,
31/08/2020,20:30:13,194.872,46.776,4.2,22.1,present ,12.92,42.3,
31/08/2020,20:40:13,194.868,46.618,4.2,21.9,present ,12.92,42.3,
31/08/2020,20:50:13,194.864,46.467,4.2,21.5,present ,12.92,42.3,
31/08/2020,21:00:13,194.862,46.384,4.2,21.7,present ,12.92,42.3,
31/08/2020,21:10:13,194.859,46.269,4.2,21.5,present ,12.92,42.9,
31/08/2020,21:20:12,194.856,46.165,4.2,21.1,present ,12.89,42.9,
31/08/2020,21:30:12,194.856,46.166,4.2,21.2,present ,12.89,42.9,
31/08/2020,21:40:12,194.859,46.266,4.2,21.2,present ,12.89,42.9,
31/08/2020,21:50:13,194.861,46.353,4.2,21.4,present ,12.89,42.9,
31/08/2020,22:00:13,194.862,46.403,4.2,21.5,present ,12.88,42.6,
31/08/2020,22:10:13,194.863,46.434,4.2,21.5,present ,12.85,43.2,
31/08/2020,22:20:13,194.863,46.446,4.2,21.8,present ,12.85,43.2,
31/08/2020,22:30:13,194.864,46.463,4.2,21.7,present ,12.85,43.2,
31/08/2020,22:40:13,194.864,46.458,4.2,21.4,present ,12.85,42.9,
31/08/2020,22:50:13,194.863,46.42,4.2,21.5,present ,12.85,43.2,
31/08/2020,23:00:13,194.863,46.445,4.2,21.4,present ,12.85,43.2,
31/08/2020,23:10:13,194.862,46.383,4.2,21.3,present ,12.82,42.9,
31/08/2020,23:20:13,194.858,46.233,4.2,21.1,present ,12.82,42.9,
31/08/2020,23:30:13,194.855,46.126,4.2,20.8,present ,12.78,42.9,
31/08/2020,23:40:13,194.853,46.044,4.2,20.7,present ,12.79,43.5,
31/08/2020,23:50:12,194.849,45.888,4.2,20.4,present ,12.75,43.5,
1/9/2020,0:00:13,194.846,45.751,4.2,20.2,present ,12.71,43.5,
1/9/2020,0:10:12,194.842,45.605,4.2,20.1,present ,12.71,43.5,
1/9/2020,0:20:13,194.839,45.484,4.2,20.1,present ,12.71,43.2,
1/9/2020,0:30:12,194.836,45.384,4.2,19.79,present ,12.64,43.2,
1/9/2020,0:40:13,194.833,45.243,4.2,19.9,present ,12.61,43.2,
1/9/2020,0:50:13,194.83,45.153,4.2,19.7,present ,12.64,43.2,
1/9/2020,1:00:13,194.828,45.076,4.2,19.6,present ,12.57,43.8,
1/9/2020,1:10:13,194.826,44.985,4.2,19.5,present ,12.57,43.5,
1/9/2020,1:20:13,194.824,44.888,4.2,19.5,present ,12.54,43.5,
1/9/2020,1:30:13,194.821,44.784,4.2,19.2,present ,12.5,43.8,
1/9/2020,1:40:13,194.82,44.732,4.19,19.1,present ,12.5,43.8,
1/9/2020,1:50:13,194.82,44.734,4.2,19.1,present ,12.47,43.8,
1/9/2020,2:00:13,194.82,44.747,4.2,19.2,present ,12.44,44.4,
1/9/2020,2:10:13,194.82,44.752,4.2,19.2,present ,12.4,44.1,
1/9/2020,2:20:13,194.819,44.714,4.2,19.2,present ,12.36,44.1,
1/9/2020,2:30:13,194.819,44.702,4.2,19,present ,12.33,44.1,
1/9/2020,2:40:12,194.818,44.659,4.19,19,present ,12.3,44.4,
1/9/2020,2:50:13,194.816,44.585,4.2,19,present ,12.26,44.7,
1/9/2020,3:00:12,194.815,44.548,4.19,18.79,present ,12.23,44.7,
1/9/2020,3:10:13,194.814,44.505,4.19,18.9,present ,12.23,45,
1/9/2020,3:20:13,194.814,44.496,4.19,19,present ,12.19,45,
1/9/2020,3:30:13,194.813,44.485,4.19,18.9,present ,12.19,45,
1/9/2020,3:40:13,194.813,44.487,4.19,18.7,present ,12.12,45,
1/9/2020,3:50:13,194.813,44.465,4.19,18.9,present ,12.12,45,
1/9/2020,4:00:13,194.813,44.456,4.19,18.7,present ,12.09,45.6,
1/9/2020,4:10:13,194.812,44.424,4.19,18.79,present ,12.06,45.9,
1/9/2020,4:20:13,194.811,44.383,4.19,18.79,present ,12.03,46.2,
1/9/2020,4:30:13,194.809,44.317,4.19,18.6,present ,11.99,45.6,
1/9/2020,4:40:13,194.807,44.241,4.19,18.2,present ,11.96,46.2,
1/9/2020,4:50:13,194.805,44.156,4.19,18.1,present ,11.92,46.2,
1/9/2020,5:00:13,194.803,44.091,4.19,18.1,present ,11.89,46.5,
1/9/2020,5:10:12,194.802,44.018,4.19,17.79,present ,11.85,46.2,
1/9/2020,5:20:13,194.8,43.94,4.19,17.79,present ,11.82,46.8,
1/9/2020,5:30:12,194.798,43.887,4.19,17.7,present ,11.78,46.5,
1/9/2020,5:40:12,194.797,43.83,4.19,17.7,present ,11.75,46.5,
1/9/2020,5:50:13,194.795,43.773,4.19,17.6,present ,11.71,47.1,
1/9/2020,6:00:13,194.794,43.73,4.19,17.5,present ,11.68,47.4,
1/9/2020,6:10:13,194.793,43.696,4.19,17.4,present ,11.64,46.8,
1/9/2020,6:20:13,194.792,43.652,4.19,17.5,present ,11.61,47.7,
1/9/2020,6:30:13,194.792,43.63,4.19,17.29,present ,11.54,47.7,
1/9/2020,6:40:13,194.792,43.631,4.19,17.29,present ,11.54,48,
1/9/2020,6:50:13,194.792,43.64,4.19,17.4,present ,11.51,48,
1/9/2020,7:00:13,194.792,43.636,4.19,17.4,present ,11.51,47.7,
1/9/2020,7:10:13,194.792,43.624,4.19,17.4,present ,11.51,47.7,
1/9/2020,7:20:13,194.792,43.635,4.19,17.29,present ,11.51,48,
1/9/2020,7:30:13,194.791,43.584,4.19,17.2,present ,11.54,47.4,
1/9/2020,7:40:13,194.791,43.589,4.19,17.2,present ,11.68,47.1,
1/9/2020,7:50:13,194.792,43.651,4.19,17.4,present ,11.78,46.8,
1/9/2020,8:00:12,194.793,43.694,4.19,17.29,present ,11.82,46.8,
1/9/2020,8:10:12,194.794,43.701,4.19,17.6,present ,12.05,45.3,
1/9/2020,8:20:13,194.8,43.96,4.19,17.6,present ,12.71,43.2,
1/9/2020,8:30:12,194.815,44.541,4.19,18.1,present ,13.2,42,
1/9/2020,8:40:13,194.82,44.754,4.19,18.6,present ,13.23,41.4,
1/9/2020,8:50:13,194.817,44.626,4.19,18.7,present ,13.16,42,
1/9/2020,9:00:13,194.812,44.417,4.19,18.29,present ,13.05,41.7,
1/9/2020,9:10:13,194.808,44.286,4.19,18.2,present ,13.05,41.7,
1/9/2020,9:20:13,194.811,44.389,4.19,18.29,present ,13.23,41.4,
1/9/2020,9:30:13,194.817,44.61,4.19,18.6,present ,13.33,41.1,
1/9/2020,9:40:13,194.833,45.236,4.19,19.1,present ,13.47,40.5,
1/9/2020,9:50:13,194.844,45.688,4.2,19.7,present ,13.85,39.59,
1/9/2020,10:00:13,194.854,46.088,4.2,20.1,present ,13.79,40.2,
1/9/2020,10:10:13,194.849,45.895,4.2,20.2,present ,13.41,41.4,
1/9/2020,10:20:13,194.842,45.618,4.2,19.9,present ,13.3,41.7,
1/9/2020,10:30:13,194.839,45.476,4.2,20,present ,13.41,41.4,
1/9/2020,10:40:12,194.838,45.467,4.2,20,present ,13.33,41.1,
1/9/2020,10:50:13,194.832,45.201,4.2,20,present ,13.2,42,
1/9/2020,11:00:12,194.829,45.11,4.2,19.9,present ,13.16,42,
1/9/2020,11:10:13,194.827,45.013,4.2,19.5,present ,13.19,41.4,
1/9/2020,11:20:13,194.834,45.312,4.2,19.7,present ,13.26,41.1,
1/9/2020,11:30:13,194.832,45.218,4.2,20,present ,13.3,41.1,
1/9/2020,11:40:13,194.831,45.185,4.2,20,present ,13.26,41.1,
1/9/2020,11:50:13,194.829,45.104,4.2,20,present ,13.23,41.4,
1/9/2020,12:00:13,194.833,45.264,4.2,19.9,present ,13.27,41.7,
1/9/2020,12:10:13,194.831,45.171,4.2,19.9,present ,13.2,42,
1/9/2020,12:20:13,194.827,45.005,4.2,19.9,present ,13.13,42.3,
1/9/2020,12:30:13,194.824,44.883,4.2,19.6,present ,13.05,41.7,
1/9/2020,12:40:13,194.822,44.809,4.2,19.5,present ,13.02,42,
1/9/2020,12:50:13,194.821,44.776,4.2,19.4,present ,12.99,42,
1/9/2020,13:00:13,194.82,44.74,4.2,19.4,present ,13.03,42.6,
1/9/2020,13:10:12,194.816,44.592,4.2,19.1,present ,12.99,42,
1/9/2020,13:20:14,194.807,44.245,4.19,19.1,present ,12.95,42,
1/9/2020,13:30:12,194.792,43.63,4.19,18.5,present ,12.99,42.6,
1/9/2020,13:40:13,194.786,43.399,4.2,18.2,present ,13.02,42,
1/9/2020,13:50:13,194.781,43.2,4.19,17.6,present ,13.09,41.7,
1/9/2020,14:00:14,194.781,43.197,4.19,17.5,present ,13.2,42,
1/9/2020,14:10:13,194.78,43.184,4.19,17.4,present ,13.19,41.4,
1/9/2020,14:20:13,194.78,43.179,4.19,17.5,present ,13.23,41.7,
1/9/2020,14:30:13,194.782,43.234,4.19,17.5,present ,13.3,41.1,
1/9/2020,14:40:13,194.784,43.317,4.19,17.6,present ,13.4,41.1,
1/9/2020,14:50:13,194.787,43.429,4.19,17.6,present ,13.44,40.8,
1/9/2020,15:00:13,194.788,43.467,4.19,17.7,present ,13.37,40.8,
1/9/2020,15:10:13,194.788,43.467,4.19,17.5,present ,13.34,41.4,
1/9/2020,15:20:13,194.793,43.687,4.19,17.5,present ,13.57,40.2,
1/9/2020,15:30:13,194.798,43.866,4.19,18.1,present ,13.4,40.8,
1/9/2020,15:40:13,194.796,43.812,4.19,18.29,present ,13.27,41.7,
1/9/2020,15:50:12,194.796,43.806,4.19,18.1,present ,13.16,42,
1/9/2020,16:00:12,194.801,43.978,4.19,18.2,present ,13.3,40.8,
1/9/2020,16:10:13,194.804,44.123,4.19,18.5,present ,13.27,41.7,
1/9/2020,16:20:12,194.807,44.229,4.19,18.79,present ,13.33,41.1,
1/9/2020,16:30:13,194.808,44.276,4.19,18.79,present ,13.2,42,
1/9/2020,16:40:13,194.81,44.331,4.19,18.9,present ,13.23,41.1,
1/9/2020,16:50:13,194.808,44.281,4.19,18.79,present ,13.19,41.4,
1/9/2020,17:00:13,194.808,44.29,4.19,18.7,present ,13.13,41.7,
1/9/2020,17:10:13,194.812,44.442,4.19,18.9,present ,13.16,42,
1/9/2020,17:20:13,194.813,44.48,4.19,19,present ,13.12,41.4,
1/9/2020,17:30:13,194.812,44.423,4.19,19,present ,13.09,41.7,
1/9/2020,17:40:13,194.812,44.448,4.2,18.7,present ,13.09,42.3,
1/9/2020,17:50:13,194.812,44.447,4.2,18.9,present ,13.13,41.7,
1/9/2020,18:00:13,194.811,44.389,4.2,18.9,present ,13.02,42.3,
1/9/2020,18:10:13,194.811,44.374,4.19,18.79,present ,13.03,42.6,
1/9/2020,18:20:13,194.811,44.397,4.19,18.6,present ,12.99,42,
1/9/2020,18:30:12,194.812,44.439,4.19,18.29,present ,12.99,42.6,
1/9/2020,18:40:13,194.811,44.386,4.19,18.29,present ,12.96,42.6,
1/9/2020,18:50:12,194.812,44.412,4.19,18.29,present ,12.92,42.3,
1/9/2020,19:00:13,194.811,44.372,4.19,18.29,present ,12.92,42.3,
1/9/2020,19:10:13,194.812,44.431,4.19,18.2,present ,12.89,42.9,
1/9/2020,19:20:13,194.813,44.454,4.19,18.2,present ,12.89,42.9,
1/9/2020,19:30:13,194.813,44.462,4.2,18.29,present ,12.85,42.6,
1/9/2020,19:40:13,194.814,44.488,4.2,18.1,present ,12.85,43.2,
1/9/2020,19:50:13,194.814,44.516,4.19,18.29,present ,12.82,42.9,
1/9/2020,20:00:13,194.814,44.521,4.19,18.1,present ,12.82,43.2,
1/9/2020,20:10:13,194.814,44.505,4.19,18.2,present ,12.78,42.6,
1/9/2020,20:20:13,194.814,44.515,4.19,18.1,present ,12.78,43.2,
1/9/2020,20:30:13,194.814,44.503,4.19,18.1,present ,12.75,43.2,
1/9/2020,20:40:13,194.812,44.422,4.19,18.2,present ,12.71,43.2,
1/9/2020,20:50:13,194.81,44.359,4.19,17.9,present ,12.68,43.2,
1/9/2020,21:00:13,194.809,44.309,4.19,18,present ,12.64,43.2,
1/9/2020,21:10:12,194.808,44.281,4.19,17.9,present ,12.61,43.2,
1/9/2020,21:20:12,194.808,44.28,4.19,17.9,present ,12.57,43.5,
1/9/2020,21:30:13,194.811,44.389,4.19,17.9,present ,12.54,43.5,
1/9/2020,21:40:13,194.812,44.427,4.19,17.9,present ,12.47,43.5,
1/9/2020,21:50:12,194.812,44.418,4.19,17.9,present ,12.47,43.8,
1/9/2020,22:00:13,194.812,44.424,4.19,17.9,present ,12.44,44.1,
1/9/2020,22:10:13,194.812,44.417,4.19,17.9,present ,12.36,44.1,
1/9/2020,22:20:13,194.814,44.497,4.19,17.7,present ,12.33,44.7,
1/9/2020,22:30:13,194.816,44.583,4.19,17.79,present ,12.3,45,
1/9/2020,22:40:13,194.815,44.56,4.19,17.9,present ,12.26,44.4,
1/9/2020,22:50:13,194.815,44.543,4.19,17.9,present ,12.23,45,
1/9/2020,23:00:13,194.815,44.548,4.19,17.7,present ,12.19,44.7,
1/9/2020,23:10:13,194.814,44.526,4.19,17.79,present ,12.16,45.3,
1/9/2020,23:20:13,194.813,44.48,4.19,17.6,present ,12.12,45,
1/9/2020,23:30:13,194.811,44.401,4.19,17.5,present ,12.09,45,
1/9/2020,23:40:12,194.81,44.369,4.19,17.29,present ,12.06,45.9,
1/9/2020,23:50:12,194.81,44.362,4.19,17.5,present ,12.02,45.3,
2/9/2020,0:00:13,194.808,44.286,4.19,17.5,present ,12.02,45.6,
2/9/2020,0:10:13,194.808,44.264,4.19,17.29,present ,11.96,46.2,
2/9/2020,0:20:13,194.807,44.24,4.19,17.5,present ,11.92,45.9,
2/9/2020,0:30:13,194.806,44.207,4.19,17.29,present ,11.89,46.5,
2/9/2020,0:40:13,194.807,44.214,4.19,17.2,present ,11.88,46.2,
2/9/2020,0:50:13,194.807,44.248,4.19,17.29,present ,11.81,46.2,
2/9/2020,1:00:13,194.809,44.309,4.19,17.2,present ,11.78,46.5,
2/9/2020,1:10:13,194.81,44.33,4.19,17.29,present ,11.75,46.5,
2/9/2020,1:20:13,194.81,44.342,4.19,17.4,present ,11.71,46.8,
2/9/2020,1:30:13,194.81,44.337,4.19,17.4,present ,11.68,47.1,
2/9/2020,1:40:13,194.812,44.425,4.19,17.29,present ,11.64,46.8,
2/9/2020,1:50:13,194.815,44.545,4.19,17.4,present ,11.61,47.7,
2/9/2020,2:00:13,194.816,44.585,4.19,17.4,present ,11.58,47.7,
2/9/2020,2:10:13,194.816,44.572,4.19,17.4,present ,11.54,47.4,
2/9/2020,2:20:12,194.818,44.664,4.19,17.5,present ,11.51,48,
2/9/2020,2:30:12,194.82,44.729,4.19,17.4,present ,11.47,47.7,
2/9/2020,2:40:13,194.821,44.784,4.19,17.5,present ,11.48,48.3,
2/9/2020,2:50:12,194.822,44.803,4.19,17.4,present ,11.44,48.3,
2/9/2020,3:00:13,194.823,44.848,4.19,17.6,present ,11.4,48.3,
2/9/2020,3:10:13,194.824,44.89,4.19,17.5,present ,11.37,48.6,
2/9/2020,3:20:13,194.824,44.912,4.19,17.5,present ,11.37,48.3,
2/9/2020,3:30:13,194.824,44.911,4.19,17.6,present ,11.37,48.9,
2/9/2020,3:40:13,194.824,44.91,4.19,17.6,present ,11.37,48.3,
2/9/2020,3:50:13,194.822,44.822,4.19,17.2,present ,11.34,48.9,
2/9/2020,4:00:13,194.821,44.776,4.19,17.1,present ,11.34,48.9,
2/9/2020,4:10:13,194.82,44.759,4.19,17.1,present ,11.34,48.9,
2/9/2020,4:20:13,194.82,44.749,4.19,17,present ,11.3,48.6,
2/9/2020,4:30:13,194.819,44.723,4.19,17.1,present ,11.3,48.6,
2/9/2020,4:40:13,194.819,44.716,4.19,17.1,present ,11.3,48.9,
2/9/2020,4:50:12,194.819,44.717,4.19,17,present ,11.27,48.9,
2/9/2020,5:00:13,194.82,44.725,4.19,17,present ,11.3,48.9,
2/9/2020,5:10:12,194.82,44.753,4.19,17.2,present ,11.3,48.6,
2/9/2020,5:20:13,194.821,44.781,4.19,17.2,present ,11.3,48.6,
2/9/2020,5:30:12,194.822,44.803,4.19,17.2,present ,11.31,49.2,
2/9/2020,5:40:13,194.822,44.829,4.19,17.2,present ,11.27,49.2,
2/9/2020,5:50:13,194.822,44.812,4.19,17.29,present ,11.27,48.6,
2/9/2020,6:00:13,194.821,44.778,4.19,17.2,present ,11.27,48.6,
2/9/2020,6:10:13,194.822,44.812,4.19,17.29,present ,11.23,48.6,
2/9/2020,6:20:13,194.821,44.782,4.19,17.1,present ,11.27,48.6,
2/9/2020,6:30:13,194.82,44.761,4.19,17.1,present ,11.27,48.6,
2/9/2020,6:40:13,194.817,44.63,4.19,17,present ,11.27,48.6,
2/9/2020,6:50:13,194.815,44.535,4.19,16.9,present ,11.3,48.6,
2/9/2020,7:00:13,194.814,44.525,4.19,16.7,present ,11.4,48,
2/9/2020,7:10:13,194.82,44.762,4.19,16.9,present ,11.47,47.7,
2/9/2020,7:20:12,194.824,44.905,4.19,17,present ,11.58,47.7,
2/9/2020,7:30:13,194.838,45.434,4.19,17.29,present ,11.89,46.5,
2/9/2020,7:40:13,194.832,45.226,4.19,17.2,present ,11.89,46.5,
2/9/2020,7:50:13,194.828,45.04,4.19,17.1,present ,12.13,45.6,
2/9/2020,8:00:12,194.834,45.277,4.19,17,present ,12.4,44.1,
2/9/2020,8:10:13,194.851,45.95,4.19,17.4,present ,13.02,42.3,
2/9/2020,8:20:13,194.881,47.133,4.19,18.1,present ,13.44,41.1,
2/9/2020,8:30:13,194.913,48.404,4.2,18.5,present ,13.57,40.2,
2/9/2020,8:40:13,194.959,50.23,4.2,19.1,present ,14.03,39,
2/9/2020,8:50:13,194.994,51.603,4.2,19.7,present ,13.68,40.5,
2/9/2020,9:00:13,194.999,51.792,4.2,19.4,present ,14.17,38.7,
2/9/2020,9:10:13,195.013,52.354,4.2,19.29,present ,14.17,38.7,
2/9/2020,9:20:13,195.029,52.956,4.2,19.7,present ,14.17,39,
2/9/2020,9:30:13,195.053,53.922,4.2,20.2,present ,14.13,39,
2/9/2020,9:40:13,195.057,54.06,4.2,20.6,present ,14.17,38.7,
2/9/2020,9:50:13,195.031,53.031,4.2,20.2,present ,14.17,39,
2/9/2020,10:00:13,195.053,53.912,4.2,20.6,present ,14.17,38.7,
2/9/2020,10:10:13,195.068,54.521,4.2,20.9,present ,14.17,39,
2/9/2020,10:20:12,195.071,54.61,4.2,21.4,present ,14.2,38.7,
2/9/2020,10:30:13,195.091,55.425,4.2,21.8,present ,14.17,39,
2/9/2020,10:40:12,195.088,55.306,4.2,22,present ,14.17,38.7,
2/9/2020,10:50:13,195.096,55.594,4.2,22.3,present ,13.68,40.5,
2/9/2020,11:00:13,195.114,56.306,4.2,22.9,present ,13.72,40.5,
2/9/2020,11:10:13,195.136,57.185,4.2,23.3,present ,13.69,40.8,
2/9/2020,11:20:13,195.141,57.379,4.2,24.1,present ,13.68,40.2,
2/9/2020,11:30:13,195.112,56.24,4.2,24.1,present ,13.68,40.2,
2/9/2020,11:40:13,195.1,55.758,4.2,24.2,present ,13.68,40.5,
2/9/2020,11:50:13,195.087,55.26,4.2,25.1,present ,13.72,40.2,
2/9/2020,12:00:13,195.062,54.259,4.2,25.8,present ,13.72,40.2,
2/9/2020,12:10:13,195.051,53.843,4.2,26,present ,13.72,40.2,
2/9/2020,12:20:13,195.035,53.209,4.2,26.2,present ,13.72,40.2,
2/9/2020,12:30:13,195.023,52.75,4.2,26.1,present ,13.68,40.2,
