Date,Time,Chan1 (mm ),Chan1 (mV),Internal Battery Voltage (V),Internal Battery Temperature (�C),External Power Supply Present,External Power Supply Voltage (V),External Power Supply Current (mA),Diagnostic Message
28/10/2019,1:00:12,955.233,542.664,4.18,4.3,present ,12.72,117,
28/10/2019,1:10:13,955.233,542.664,4.18,4,present ,12.75,116.7,
28/10/2019,1:20:12,955.234,542.677,4.18,4.1,present ,12.72,117,
28/10/2019,1:30:12,955.233,542.674,4.18,4,present ,12.72,116.7,
28/10/2019,1:40:13,955.233,542.664,4.18,3.9,present ,12.72,117,
28/10/2019,1:50:13,955.233,542.661,4.18,3.8,present ,12.72,116.7,
28/10/2019,2:00:13,955.233,542.656,4.18,3.6,present ,12.73,117.6,
28/10/2019,2:10:13,955.233,542.656,4.18,3.4,present ,12.72,117,
28/10/2019,2:20:13,955.232,542.617,4.18,3.3,present ,12.72,116.7,
28/10/2019,2:30:13,955.232,542.617,4.18,3.2,present ,12.72,117.3,
28/10/2019,2:40:13,955.232,542.609,4.18,3,present ,12.69,117.6,
28/10/2019,2:50:13,955.232,542.598,4.18,2.7,present ,12.72,117,
28/10/2019,3:00:13,955.231,542.578,4.18,2.6,present ,12.72,116.7,
28/10/2019,3:10:13,955.23,542.539,4.18,2.4,present ,12.68,117,
28/10/2019,3:20:13,955.23,542.539,4.18,2.3,present ,12.69,117.3,
28/10/2019,3:30:12,955.23,542.539,4.17,2.2,present ,12.69,117.6,
28/10/2019,3:40:12,955.23,542.539,4.17,2.2,present ,12.69,117.6,
28/10/2019,3:50:13,955.23,542.557,4.17,2.09,present ,12.69,117.3,
28/10/2019,4:00:12,955.23,542.539,4.17,2,present ,12.65,117.6,
28/10/2019,4:10:13,955.23,542.539,4.17,1.9,present ,12.66,117.9,
28/10/2019,4:20:13,955.23,542.539,4.17,1.8,present ,12.65,117.6,
28/10/2019,4:30:13,955.23,542.539,4.17,1.6,present ,12.66,117.9,
28/10/2019,4:40:13,955.23,542.523,4.17,1.4,present ,12.66,117.9,
28/10/2019,4:50:13,955.229,542.515,4.17,1.2,present ,12.65,117.3,
28/10/2019,5:00:13,955.229,542.5,4.19,1.1,present ,12.62,117.6,
28/10/2019,5:10:13,955.229,542.5,4.19,1.1,present ,12.66,117.9,
28/10/2019,5:20:13,955.229,542.5,4.18,0.1,present ,12.62,86.4,
28/10/2019,5:30:13,955.229,542.5,4.17,0.1,present ,12.62,118.2,
28/10/2019,5:40:13,955.23,542.528,4.17,0.1,present ,12.62,118.2,
28/10/2019,5:50:13,955.23,542.539,4.17,0.1,present ,12.62,118.2,
28/10/2019,6:00:13,955.229,542.5,4.17,0.1,present ,12.62,117.9,
28/10/2019,6:10:12,955.229,542.5,4.17,0.1,present ,12.63,118.5,
28/10/2019,6:20:12,955.229,542.5,4.17,0.1,present ,12.63,118.5,
28/10/2019,6:30:12,955.229,542.5,4.17,0.1,present ,12.59,118.8,
28/10/2019,6:40:13,955.229,542.5,4.17,0.1,present ,12.59,118.2,
28/10/2019,6:50:13,955.229,542.5,4.17,0,present ,12.59,118.8,
28/10/2019,7:00:13,955.229,542.5,4.17,0,present ,12.59,118.2,
28/10/2019,7:10:13,955.229,542.5,4.18,-0.8,not present ,0,0,
28/10/2019,7:20:13,955.229,542.5,4.18,-1.2,not present ,0,0,
28/10/2019,7:30:13,955.229,542.5,4.18,-1.1,not present ,0,0,
28/10/2019,7:40:13,955.229,542.51,4.17,-0.8,not present ,0,0,
28/10/2019,7:50:13,955.23,542.539,4.17,-0.5,not present ,0,0,
28/10/2019,8:00:13,955.23,542.539,4.17,-0.1,not present ,0,0,
28/10/2019,8:10:13,955.23,542.539,4.17,0,not present ,0,0,
28/10/2019,8:20:13,955.231,542.562,4.17,0,not present ,0,0,
28/10/2019,8:30:13,955.23,542.546,4.16,1.2,not present ,0,0,
28/10/2019,8:40:12,955.23,542.539,4.16,1.6,not present ,0,0,
28/10/2019,8:50:12,955.231,542.578,4.16,2.09,not present ,0,0,
28/10/2019,9:00:12,955.231,542.585,4.15,2.2,not present ,0,0,
28/10/2019,9:10:12,955.232,542.601,4.15,2.4,not present ,0,0,
28/10/2019,9:20:12,955.232,542.617,4.15,2.6,not present ,0,0,
28/10/2019,9:30:13,955.233,542.656,4.15,2.9,not present ,0,0,
28/10/2019,9:40:13,955.234,542.695,4.15,3.6,not present ,0,0,
28/10/2019,9:50:13,955.236,542.765,4.14,4.3,not present ,0,0,
28/10/2019,10:00:13,955.236,542.773,4.14,4.69,not present ,0,0,
28/10/2019,10:10:13,955.236,542.783,4.14,4.8,not present ,0,0,
28/10/2019,10:20:13,955.236,542.773,4.14,4.9,not present ,0,0,
28/10/2019,10:30:13,955.236,542.773,4.14,5,not present ,0,0,
28/10/2019,10:40:13,955.237,542.809,4.14,5.3,not present ,0,0,
28/10/2019,10:50:13,955.236,542.791,4.14,5.4,not present ,0,0,
28/10/2019,11:00:13,955.237,542.812,4.13,5.6,not present ,0,0,
28/10/2019,11:10:13,955.237,542.807,4.13,5.7,not present ,0,0,
28/10/2019,11:20:13,955.237,542.812,4.13,6,not present ,0,0,
28/10/2019,11:30:13,955.237,542.804,4.13,6.2,not present ,0,0,
28/10/2019,11:40:13,955.236,542.786,4.13,6.4,not present ,0,0,
28/10/2019,11:50:12,955.236,542.781,4.13,6.5,not present ,0,0,
28/10/2019,12:00:13,955.235,542.734,4.12,6.4,not present ,0,0,
28/10/2019,12:10:13,955.231,542.578,4.12,6.6,not present ,0,0,
28/10/2019,12:20:13,955.23,542.539,4.12,6.9,not present ,0,0,
28/10/2019,12:30:13,955.229,542.479,4.12,6.9,not present ,0,0,
28/10/2019,12:40:13,955.227,542.427,4.12,6.9,not present ,0,0,
28/10/2019,12:50:13,955.226,542.382,4.11,6.3,not present ,0,0,
28/10/2019,13:00:13,955.185,540.781,4.11,6,not present ,0,0,
28/10/2019,13:10:13,955.182,540.664,4.11,5.9,not present ,0,0,
28/10/2019,13:20:13,955.181,540.625,4.11,5.7,not present ,0,0,
28/10/2019,13:30:13,955.18,540.578,4.11,5.7,not present ,0,0,
28/10/2019,13:40:13,955.178,540.507,4.11,5.6,not present ,0,0,
28/10/2019,13:50:13,955.177,540.468,4.1,5.4,not present ,0,0,
28/10/2019,14:00:13,955.167,540.07,4.1,5.2,not present ,0,0,
28/10/2019,14:10:13,955.166,540,4.1,5,not present ,0,0,
28/10/2019,14:20:13,955.165,539.96,4.1,5,not present ,0,0,
28/10/2019,14:30:13,955.163,539.882,4.09,4.9,not present ,0,0,
28/10/2019,14:40:12,955.163,539.882,4.09,5,not present ,0,0,
28/10/2019,14:50:12,955.162,539.843,4.09,5,not present ,0,0,
28/10/2019,15:00:13,955.161,539.804,4.09,5.1,not present ,0,0,
28/10/2019,15:10:13,955.16,539.794,4.09,4.9,not present ,0,0,
28/10/2019,15:20:13,955.16,539.765,4.09,5.1,not present ,0,0,
28/10/2019,15:30:13,955.16,539.765,4.09,5.3,not present ,0,0,
28/10/2019,15:40:13,955.159,539.729,4.09,5.1,not present ,0,0,
28/10/2019,15:50:13,955.159,539.726,4.08,5.2,not present ,0,0,
28/10/2019,16:00:13,955.158,539.69,4.08,4.9,not present ,0,0,
28/10/2019,16:10:13,955.157,539.677,4.08,5,not present ,0,0,
28/10/2019,16:20:13,955.157,539.645,4.08,4.8,not present ,0,0,
28/10/2019,16:30:13,955.157,539.648,4.08,4.8,not present ,0,0,
28/10/2019,16:40:12,955.156,539.609,4.08,4.8,not present ,0,0,
28/10/2019,16:50:12,955.156,539.609,4.08,4.8,not present ,0,0,
28/10/2019,17:00:13,955.155,539.578,4.08,4.69,not present ,0,0,
28/10/2019,17:10:12,955.155,539.567,4.08,4.5,not present ,0,0,
28/10/2019,17:20:13,955.154,539.531,4.08,4.5,not present ,0,0,
28/10/2019,17:30:13,955.154,539.528,4.08,4.5,not present ,0,0,
28/10/2019,17:40:13,955.153,539.492,4.07,4.3,not present ,0,0,
28/10/2019,17:50:13,955.152,539.473,4.07,4,not present ,0,0,
28/10/2019,18:00:13,955.152,539.455,4.09,5.9,present ,12.69,85.2,
28/10/2019,18:10:13,955.152,539.453,4.09,7.8,present ,12.69,85.2,
28/10/2019,18:20:13,955.151,539.442,4.1,8.39,present ,12.65,85.5,
28/10/2019,18:30:13,955.151,539.414,4.11,8.6,present ,12.62,86.1,
28/10/2019,18:40:13,955.151,539.414,4.12,8.89,present ,12.62,86.4,
28/10/2019,18:50:13,955.151,539.414,4.13,8.89,present ,12.59,86.4,
28/10/2019,19:00:13,955.15,539.375,4.14,9.1,present ,12.59,86.1,
28/10/2019,19:10:13,955.15,539.375,4.15,8.89,present ,12.55,86.7,
28/10/2019,19:20:12,955.15,539.375,4.16,8.89,present ,12.55,86.7,
28/10/2019,19:30:12,955.149,539.335,4.18,9.39,present ,12.55,122.4,
28/10/2019,19:40:12,955.148,539.296,4.18,8.5,present ,12.57,120.6,
28/10/2019,19:50:13,955.148,539.296,4.18,7.2,present ,12.57,120,
28/10/2019,20:00:12,955.147,539.263,4.18,6.4,present ,12.53,120,
28/10/2019,20:10:13,955.147,539.257,4.18,6,present ,12.53,120,
28/10/2019,20:20:13,955.147,539.257,4.18,5.5,present ,12.53,120,
28/10/2019,20:30:13,955.147,539.257,4.18,5.3,present ,12.53,120,
28/10/2019,20:40:13,955.146,539.242,4.18,5.1,present ,12.53,120,
28/10/2019,20:50:13,955.146,539.247,4.18,4.8,present ,12.53,119.4,
28/10/2019,21:00:13,955.147,539.257,4.18,4.69,present ,12.53,119.7,
28/10/2019,21:10:13,955.147,539.252,4.18,4.69,present ,12.53,119.4,
28/10/2019,21:20:13,955.147,539.257,4.18,4.6,present ,12.53,119.4,
28/10/2019,21:30:13,955.147,539.257,4.18,4.6,present ,12.56,119.1,
28/10/2019,21:40:13,955.147,539.257,4.18,4.6,present ,12.53,119.7,
28/10/2019,21:50:13,955.147,539.257,4.18,4.6,present ,12.53,119.4,
28/10/2019,22:00:13,955.147,539.257,4.18,4.69,present ,12.52,119.1,
28/10/2019,22:10:12,955.147,539.257,4.19,4.5,present ,12.53,119.7,
28/10/2019,22:20:12,955.147,539.257,4.19,4.69,present ,12.53,119.4,
28/10/2019,22:30:12,955.147,539.263,4.17,4.6,present ,12.53,119.7,
28/10/2019,22:40:12,955.148,539.291,4.16,4.69,present ,12.53,119.4,
28/10/2019,22:50:13,955.148,539.291,4.18,4.8,present ,12.53,119.7,
28/10/2019,23:00:13,955.148,539.296,4.18,4.69,present ,12.53,120,
28/10/2019,23:10:13,955.148,539.296,4.18,4.8,present ,12.53,119.4,
28/10/2019,23:20:13,955.148,539.296,4.18,4.69,present ,12.53,119.4,
28/10/2019,23:30:13,955.148,539.296,4.18,4.9,present ,12.52,119.1,
28/10/2019,23:40:13,955.148,539.296,4.18,5,present ,12.53,119.7,
28/10/2019,23:50:13,955.148,539.296,4.18,4.8,present ,12.53,119.7,
29/10/2019,0:00:13,955.148,539.296,4.18,4.9,present ,12.53,119.4,
29/10/2019,0:10:13,955.148,539.296,4.18,4.8,present ,12.5,120,
29/10/2019,0:20:13,955.148,539.296,4.18,4.8,present ,12.53,120,
29/10/2019,0:30:13,955.148,539.296,4.18,4.69,present ,12.53,119.4,
29/10/2019,0:40:12,955.148,539.302,4.18,4.6,present ,12.53,119.7,
29/10/2019,0:50:12,955.148,539.304,4.18,4.8,present ,12.53,120,
29/10/2019,1:00:12,955.148,539.299,4.18,4.8,present ,12.5,120,
29/10/2019,1:10:13,955.148,539.307,4.18,4.69,present ,12.49,119.7,
29/10/2019,1:20:12,955.148,539.32,4.18,4.69,present ,12.5,120,
29/10/2019,1:30:12,955.148,539.328,4.18,4.69,present ,12.5,120,
29/10/2019,1:40:13,955.149,539.33,4.18,4.69,present ,12.49,119.7,
29/10/2019,1:50:13,955.149,539.333,4.18,4.5,present ,12.49,119.7,
29/10/2019,2:00:13,955.148,539.296,4.18,4.3,present ,12.5,120,
29/10/2019,2:10:13,955.147,539.257,4.18,3.8,present ,12.5,120.3,
29/10/2019,2:20:13,955.146,539.218,4.19,3.3,present ,12.49,119.7,
29/10/2019,2:30:13,955.144,539.161,4.19,2.7,present ,12.5,120,
29/10/2019,2:40:13,955.143,539.101,4.19,2.5,present ,12.49,119.7,
29/10/2019,2:50:13,955.141,539.023,4.17,2,present ,12.5,120,
29/10/2019,3:00:13,955.139,538.973,4.16,1.1,present ,12.46,120,
29/10/2019,3:10:13,955.084,536.796,4.17,0.1,present ,12.46,119.7,
29/10/2019,3:20:12,955.082,536.729,4.17,-0.1,present ,12.46,120.3,
29/10/2019,3:30:12,955.08,536.64,4.17,-0.2,present ,12.46,120.3,
29/10/2019,3:40:12,954.845,527.382,4.17,-0.7,present ,12.46,120.3,
29/10/2019,3:50:12,954.85,527.578,4.17,-1.1,present ,12.46,120.6,
29/10/2019,4:00:13,954.849,527.544,4.17,-1.1,present ,12.46,120.6,
29/10/2019,4:10:13,954.849,527.539,4.17,-1,present ,12.46,120,
29/10/2019,4:20:13,954.849,527.539,4.17,-1.2,present ,12.43,120.6,
29/10/2019,4:30:13,954.849,527.539,4.17,-0.9,present ,12.46,120.3,
29/10/2019,4:40:13,954.849,527.539,4.17,-1,present ,12.43,120.6,
29/10/2019,4:50:13,954.849,527.544,4.17,-0.8,present ,12.46,120.3,
29/10/2019,5:00:13,954.85,527.575,4.17,-0.8,present ,12.43,120.3,
29/10/2019,5:10:13,954.85,527.578,4.17,-0.6,present ,12.46,120.3,
29/10/2019,5:20:13,954.85,527.578,4.17,-0.4,present ,12.43,120.9,
29/10/2019,5:30:13,954.85,527.588,4.17,-0.4,present ,12.43,120.6,
29/10/2019,5:40:13,954.85,527.593,4.17,-0.2,present ,12.43,120.6,
29/10/2019,5:50:13,954.851,527.614,4.17,0,present ,12.43,120.6,
29/10/2019,6:00:13,954.851,527.604,4.17,0,present ,12.43,120.3,
29/10/2019,6:10:12,954.851,527.617,4.17,-0.1,present ,12.43,120.6,
29/10/2019,6:20:12,954.851,527.617,4.17,-0.3,present ,12.43,120.9,
29/10/2019,6:30:13,954.851,527.617,4.17,-0.2,present ,12.43,120.6,
29/10/2019,6:40:12,954.851,527.617,4.17,-0.1,present ,12.43,121.2,
29/10/2019,6:50:13,954.851,527.617,4.17,-0.4,present ,12.43,120.6,
29/10/2019,7:00:13,954.851,527.617,4.17,-0.5,present ,12.43,120.9,
29/10/2019,7:10:13,954.85,527.578,4.17,-0.5,present ,12.43,120.9,
29/10/2019,7:20:13,954.851,527.598,4.19,-1.1,not present ,0,0,
29/10/2019,7:30:13,954.85,527.578,4.18,-1.8,not present ,0,0,
29/10/2019,7:40:13,954.85,527.578,4.18,-2.09,not present ,0,0,
29/10/2019,7:50:13,954.85,527.578,4.18,-2.2,not present ,0,0,
29/10/2019,8:00:13,954.85,527.578,4.17,-2.2,not present ,0,0,
29/10/2019,8:10:13,954.85,527.578,4.17,-2.3,not present ,0,0,
29/10/2019,8:20:13,954.85,527.578,4.17,-2.3,not present ,0,0,
29/10/2019,8:30:13,954.849,527.549,4.17,-2.2,not present ,0,0,
29/10/2019,8:40:12,954.849,527.539,4.17,-2.3,not present ,0,0,
29/10/2019,8:50:12,954.85,527.572,4.16,-2.3,not present ,0,0,
29/10/2019,9:00:13,954.85,527.559,4.16,-2.2,not present ,0,0,
29/10/2019,9:10:13,954.85,527.578,4.16,-2.3,not present ,0,0,
29/10/2019,9:20:13,954.85,527.565,4.16,-2.2,not present ,0,0,
29/10/2019,9:30:12,954.85,527.578,4.15,-2.09,not present ,0,0,
29/10/2019,9:40:13,954.85,527.578,4.15,-2.09,not present ,0,0,
29/10/2019,9:50:13,954.85,527.578,4.15,-1.9,not present ,0,0,
29/10/2019,10:00:13,954.85,527.578,4.15,-1.8,not present ,0,0,
29/10/2019,10:10:13,954.85,527.578,4.15,-1.7,not present ,0,0,
29/10/2019,10:20:13,954.851,527.604,4.14,-1.5,not present ,0,0,
29/10/2019,10:30:13,954.851,527.612,4.14,-1.2,not present ,0,0,
29/10/2019,10:40:13,954.851,527.617,4.14,-1.3,not present ,0,0,
29/10/2019,10:50:13,954.851,527.606,4.14,-1.2,not present ,0,0,
29/10/2019,11:00:13,954.851,527.612,4.14,-1.2,not present ,0,0,
29/10/2019,11:10:13,954.852,527.648,4.13,-1.1,not present ,0,0,
29/10/2019,11:20:13,954.852,527.656,4.13,-0.5,not present ,0,0,
29/10/2019,11:30:12,954.852,527.666,4.13,-0.4,not present ,0,0,
29/10/2019,11:40:12,954.852,527.656,4.13,-0.5,not present ,0,0,
29/10/2019,11:50:13,954.855,527.773,4.12,-0.1,not present ,0,0,
29/10/2019,12:00:12,954.856,527.812,4.12,0,not present ,0,0,
29/10/2019,12:10:13,954.857,527.851,4.12,0,not present ,0,0,
29/10/2019,12:20:13,954.858,527.885,4.12,1.1,not present ,0,0,
29/10/2019,12:30:13,954.858,527.893,4.12,1.2,not present ,0,0,
29/10/2019,12:40:13,954.86,527.968,4.11,1.5,not present ,0,0,
29/10/2019,12:50:13,954.86,527.968,4.11,1.6,not present ,0,0,
29/10/2019,13:00:13,954.86,527.968,4.11,1.5,not present ,0,0,
29/10/2019,13:10:13,954.859,527.937,4.11,1.5,not present ,0,0,
29/10/2019,13:20:13,954.86,527.968,4.11,1.8,not present ,0,0,
29/10/2019,13:30:13,954.859,527.929,4.1,1.8,not present ,0,0,
29/10/2019,13:40:13,954.859,527.929,4.1,1.8,not present ,0,0,
29/10/2019,13:50:13,954.858,527.906,4.1,1.7,not present ,0,0,
29/10/2019,14:00:12,954.858,527.872,4.1,1.5,not present ,0,0,
29/10/2019,14:10:12,954.858,527.895,4.1,2,not present ,0,0,
29/10/2019,14:20:12,954.858,527.89,4.09,2,not present ,0,0,
29/10/2019,14:30:13,954.856,527.812,4.09,1.9,not present ,0,0,
29/10/2019,14:40:12,954.855,527.765,4.09,1.5,not present ,0,0,
29/10/2019,14:50:13,954.852,527.653,4.09,1.5,not present ,0,0,
29/10/2019,15:00:13,954.851,527.606,4.09,1.4,not present ,0,0,
29/10/2019,15:10:13,954.851,527.617,4.09,1.3,not present ,0,0,
29/10/2019,15:20:13,954.85,527.578,4.09,0.1,not present ,0,0,
29/10/2019,15:30:13,954.847,527.46,4.08,0.1,not present ,0,0,
29/10/2019,15:40:13,954.846,527.408,4.08,0.1,not present ,0,0,
29/10/2019,15:50:13,954.845,527.382,4.08,0.1,not present ,0,0,
29/10/2019,16:00:13,954.844,527.341,4.08,0.1,not present ,0,0,
29/10/2019,16:10:13,954.842,527.268,4.08,0.1,not present ,0,0,
29/10/2019,16:20:13,954.842,527.276,4.08,0.1,not present ,0,0,
29/10/2019,16:30:13,954.841,527.226,4.08,0.1,not present ,0,0,
29/10/2019,16:40:12,954.84,527.187,4.08,0,not present ,0,0,
29/10/2019,16:50:12,954.839,527.148,4.08,0,not present ,0,0,
29/10/2019,17:00:12,954.837,527.075,4.08,0,not present ,0,0,
29/10/2019,17:10:12,954.837,527.07,4.08,-0.4,not present ,0,0,
29/10/2019,17:20:13,954.837,527.07,4.07,-0.6,not present ,0,0,
29/10/2019,17:30:13,954.836,527.031,4.07,-0.7,not present ,0,0,
29/10/2019,17:40:13,954.836,527.031,4.07,-1.1,not present ,0,0,
29/10/2019,17:50:13,954.835,526.992,4.07,-1.6,not present ,0,0,
29/10/2019,18:00:13,954.834,526.953,4.07,-2.2,not present ,0,0,
29/10/2019,18:10:13,954.834,526.932,4.07,-2.6,not present ,0,0,
29/10/2019,18:20:13,954.833,526.914,4.09,0,present ,12.61,84.6,
29/10/2019,18:30:13,954.832,526.885,4.1,0,present ,12.58,85.2,
29/10/2019,18:40:13,954.832,526.875,4.1,0,present ,12.55,85.5,
29/10/2019,18:50:13,954.831,526.841,4.13,1.1,present ,12.54,85.2,
29/10/2019,19:00:13,954.831,526.835,4.14,1.2,present ,12.51,85.8,
29/10/2019,19:10:13,954.831,526.835,4.15,0.1,present ,12.51,85.8,
29/10/2019,19:20:13,954.83,526.796,4.13,0.1,present ,12.48,86.1,
29/10/2019,19:30:12,954.83,526.796,4.15,0.1,present ,12.48,86.1,
29/10/2019,19:40:13,954.83,526.796,4.17,1.1,present ,12.45,123.6,
29/10/2019,19:50:12,954.83,526.791,4.17,0.1,present ,12.41,122.7,
29/10/2019,20:00:13,954.83,526.789,4.17,-0.4,present ,12.41,122.4,
29/10/2019,20:10:13,954.83,526.796,4.17,-1.2,present ,12.41,122.1,
29/10/2019,20:20:13,954.83,526.796,4.17,-1.6,present ,12.37,122.1,
29/10/2019,20:30:13,954.83,526.796,4.17,-1.8,present ,12.37,122.1,
29/10/2019,20:40:13,954.831,526.835,4.17,-1.5,present ,12.37,121.8,
29/10/2019,20:50:13,954.831,526.835,4.17,-1.4,present ,12.34,122.4,
29/10/2019,21:00:13,954.832,526.875,4.17,-1.3,present ,12.37,121.8,
29/10/2019,21:10:13,954.833,526.893,4.17,-1.2,present ,12.37,122.1,
29/10/2019,21:20:13,954.833,526.908,4.17,-1.3,present ,12.36,121.2,
29/10/2019,21:30:13,954.833,526.914,4.17,-1.1,present ,12.4,121.5,
29/10/2019,21:40:13,954.833,526.914,4.17,-0.9,present ,12.4,121.2,
29/10/2019,21:50:12,954.833,526.914,4.17,-0.9,present ,12.4,121.5,
29/10/2019,22:00:12,954.833,526.914,4.17,-0.9,present ,12.4,120.9,
29/10/2019,22:10:12,954.833,526.914,4.17,-0.8,present ,12.4,121.2,
29/10/2019,22:20:12,954.834,526.929,4.17,-0.5,present ,12.4,121.5,
29/10/2019,22:30:13,954.834,526.953,4.17,-0.6,present ,12.4,121.2,
29/10/2019,22:40:13,954.834,526.953,4.17,-0.6,present ,12.4,121.5,
29/10/2019,22:50:12,954.834,526.953,4.17,-0.5,present ,12.4,121.2,
29/10/2019,23:00:13,954.834,526.953,4.17,-0.4,present ,12.4,121.2,
29/10/2019,23:10:13,954.834,526.953,4.17,-0.2,present ,12.4,121.5,
29/10/2019,23:20:13,954.834,526.953,4.17,-0.3,present ,12.4,121.2,
29/10/2019,23:30:13,954.834,526.953,4.17,-0.1,present ,12.4,121.5,
29/10/2019,23:40:13,954.834,526.953,4.17,-0.3,present ,12.4,121.5,
29/10/2019,23:50:13,954.834,526.953,4.17,-0.2,present ,12.4,120.9,
30/10/2019,0:00:13,954.834,526.953,4.17,-0.2,present ,12.4,121.2,
30/10/2019,0:10:13,954.834,526.953,4.17,-0.2,present ,12.4,120.9,
30/10/2019,0:20:13,954.834,526.953,4.17,-0.2,present ,12.4,121.5,
30/10/2019,0:30:13,954.834,526.953,4.17,-0.2,present ,12.4,120.9,
30/10/2019,0:40:12,954.834,526.953,4.17,-0.2,present ,12.4,121.2,
30/10/2019,0:50:12,954.834,526.953,4.17,-0.1,present ,12.4,121.5,
30/10/2019,1:00:12,954.834,526.953,4.17,-0.1,present ,12.4,121.2,
30/10/2019,1:10:13,954.834,526.953,4.17,-0.2,present ,12.4,121.5,
30/10/2019,1:20:13,954.834,526.953,4.17,-0.3,present ,12.4,120.9,
30/10/2019,1:30:13,954.834,526.953,4.17,-0.3,present ,12.37,121.5,
30/10/2019,1:40:13,954.834,526.953,4.17,-0.5,present ,12.4,121.5,
30/10/2019,1:50:13,954.834,526.937,4.17,-0.8,present ,12.4,120.9,
30/10/2019,2:00:13,954.834,526.932,4.17,-0.8,present ,12.37,121.5,
30/10/2019,2:10:13,954.833,526.919,4.17,-0.9,present ,12.37,121.5,
30/10/2019,2:20:13,954.833,526.914,4.17,-1.2,present ,12.4,121.2,
30/10/2019,2:30:13,954.833,526.898,4.17,-1.4,present ,12.37,121.5,
30/10/2019,2:40:13,954.832,526.875,4.17,-1.6,present ,12.37,121.8,
30/10/2019,2:50:13,954.832,526.875,4.17,-1.4,present ,12.37,121.8,
30/10/2019,3:00:13,954.832,526.872,4.17,-1.6,present ,12.37,121.8,
30/10/2019,3:10:13,954.832,526.851,4.17,-1.7,present ,12.37,121.5,
30/10/2019,3:20:13,954.831,526.835,4.17,-1.9,present ,12.37,121.8,
30/10/2019,3:30:12,954.831,526.835,4.17,-2.09,present ,12.37,121.8,
30/10/2019,3:40:13,954.831,526.835,4.16,-2.2,present ,12.37,121.8,
30/10/2019,3:50:12,954.831,526.835,4.17,-2.2,present ,12.37,121.8,
30/10/2019,4:00:13,954.831,526.835,4.17,-2.3,present ,12.37,121.5,
30/10/2019,4:10:13,954.831,526.833,4.17,-2.4,present ,12.37,121.5,
30/10/2019,4:20:13,954.83,526.796,4.17,-2.3,present ,12.36,121.2,
30/10/2019,4:30:13,954.831,526.812,4.17,-2.4,present ,12.37,122.1,
30/10/2019,4:40:13,954.83,526.802,4.17,-2.4,present ,12.37,122.1,
30/10/2019,4:50:13,954.831,526.83,4.17,-2.5,present ,12.33,122.1,
30/10/2019,5:00:13,954.83,526.802,4.17,-2.5,present ,12.33,121.8,
30/10/2019,5:10:13,954.831,526.809,4.17,-2.5,present ,12.37,122.1,
30/10/2019,5:20:13,954.83,526.802,4.17,-2.5,present ,12.33,122.1,
30/10/2019,5:30:13,954.831,526.812,4.17,-2.6,present ,12.33,121.8,
30/10/2019,5:40:13,954.831,526.835,4.17,-2.6,present ,12.33,121.5,
30/10/2019,5:50:12,954.831,526.835,4.17,-2.5,present ,12.33,122.1,
30/10/2019,6:00:12,954.831,526.835,4.17,-2.5,present ,12.34,122.4,
30/10/2019,6:10:12,954.831,526.835,4.17,-2.5,present ,12.33,122.1,
30/10/2019,6:20:12,954.831,526.835,4.17,-2.6,present ,12.33,121.8,
30/10/2019,6:30:13,954.831,526.835,4.17,-2.3,present ,12.33,122.1,
30/10/2019,6:40:13,954.831,526.835,4.17,-2.5,present ,12.33,121.8,
30/10/2019,6:50:13,954.831,526.835,4.17,-2.4,present ,12.34,122.4,
30/10/2019,7:00:13,954.831,526.835,4.17,-2.4,present ,12.34,122.4,
30/10/2019,7:10:13,954.831,526.835,4.19,-2.5,present ,12.33,122.1,
30/10/2019,7:20:13,954.831,526.841,4.19,-2.3,present ,12.34,122.4,
30/10/2019,7:30:13,954.832,526.851,4.18,-2.9,not present ,0,0,
30/10/2019,7:40:13,954.832,526.875,4.18,-3.3,not present ,0,0,
30/10/2019,7:50:13,954.832,526.872,4.18,-3.5,not present ,0,0,
30/10/2019,8:00:13,954.832,526.875,4.17,-3.6,not present ,0,0,
30/10/2019,8:10:13,954.832,526.875,4.17,-3.6,not present ,0,0,
30/10/2019,8:20:13,954.832,526.875,4.17,-3.4,not present ,0,0,
30/10/2019,8:30:12,954.832,526.877,4.17,-3.5,not present ,0,0,
30/10/2019,8:40:12,954.833,526.901,4.16,-3.4,not present ,0,0,
30/10/2019,8:50:12,954.833,526.914,4.16,-3.4,not present ,0,0,
30/10/2019,9:00:12,954.833,526.914,4.15,-3.4,not present ,0,0,
30/10/2019,9:10:13,954.833,526.914,4.15,-3.2,not present ,0,0,
30/10/2019,9:20:13,954.833,526.914,4.15,-3.3,not present ,0,0,
30/10/2019,9:30:13,954.834,526.929,4.15,-3.3,not present ,0,0,
30/10/2019,9:40:13,954.834,526.929,4.15,-3.3,not present ,0,0,
30/10/2019,9:50:13,954.834,526.937,4.14,-3.2,not present ,0,0,
30/10/2019,10:00:13,954.834,526.953,4.14,-3.2,not present ,0,0,
30/10/2019,10:10:13,954.834,526.953,4.14,-3.1,not present ,0,0,
